DATAFLOW,LAST UPDATE,freq,unit,mot_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,TR,2017,25508,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,TR,2018,26652,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,TR,2019,22779,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,TR,2020,34876,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,UK,2015,10119,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,UK,2016,10589,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,UK,2017,13744,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,UK,2018,15715,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,UK,2021,190471,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,XK,2017,4,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,XK,2018,2,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,XK,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,ALT,XK,2021,20,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AL,2020,4551,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AL,2021,5310,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AT,2013,176,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AT,2014,511,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AT,2015,536,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AT,2016,367,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AT,2017,321,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AT,2018,532,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AT,2019,159,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AT,2020,21,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,AT,2021,16,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,BA,2017,1281,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,BA,2018,1144,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,BA,2019,123,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,BA,2020,62,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,BA,2021,200,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CH,2013,444,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CH,2014,839,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CH,2015,897,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CH,2016,692,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CH,2017,639,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CH,2018,694,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CH,2019,157,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CH,2020,60,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CH,2021,26,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CY,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CY,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CY,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CY,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CY,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CY,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CY,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CY,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CY,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,CZ,2021,2704,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,EL,2021,2295,e
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,ES,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,ES,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,ES,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,ES,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,ES,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,ES,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,ES,2021,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FI,2013,83,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FI,2014,86,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FI,2015,140,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FI,2016,127,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FI,2017,368,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FI,2018,979,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FI,2019,7,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FI,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FR,2013,2850,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FR,2014,2314,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FR,2015,1579,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FR,2016,450,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FR,2017,1032,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FR,2018,2274,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FR,2019,2106,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FR,2020,16278,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,FR,2021,46191,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HR,2015,517,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HR,2016,973,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HR,2017,822,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HR,2018,1135,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HR,2019,1137,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HR,2020,1120,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HR,2021,1794,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HU,2013,234,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HU,2014,99,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HU,2015,143,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HU,2016,91,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HU,2017,45,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HU,2018,73,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HU,2019,124,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HU,2020,363,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,HU,2021,721,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LI,2013,3,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LI,2014,2,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LI,2015,5,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LI,2016,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LI,2017,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LI,2018,4,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LI,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LI,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LI,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LT,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LT,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LT,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LT,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LT,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LT,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LT,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LT,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LT,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LU,2021,18,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LV,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LV,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LV,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LV,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LV,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LV,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,LV,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,MT,2013,5,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,MT,2014,24,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,MT,2015,11,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,MT,2016,5,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,MT,2017,3,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,MT,2018,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,MT,2019,2,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,MT,2020,20,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,MT,2021,13,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,NL,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,NL,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,NL,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,NO,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,NO,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,NO,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,NO,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PL,2013,8,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PL,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PL,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PL,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PL,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PL,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PL,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PL,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PL,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PT,2017,9,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PT,2018,30,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PT,2019,12,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PT,2020,6,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,PT,2021,4,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,RO,2013,354,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,RO,2014,785,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,RO,2015,734,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,RO,2016,999,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,RO,2017,908,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,RO,2018,1360,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,RO,2019,1416,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,RO,2020,9278,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,RO,2021,15952,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,SE,2013,2545,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,SE,2014,3419,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,SE,2015,4231,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,SE,2016,3311,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,SE,2017,3190,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,SE,2018,2696,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,SE,2019,436,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,SE,2020,261,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,SE,2021,54,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,TR,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,TR,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,TR,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,TR,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,UK,2015,33,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,UK,2016,29,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,UK,2017,11,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,UK,2018,95,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,UK,2021,2299,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,XK,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,XK,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,XK,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIFUEL,XK,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,AT,2014,,z
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,AT,2015,,z
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,AT,2016,,z
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,AT,2017,,z
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,AT,2018,,z
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,AT,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,AT,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,AT,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,BA,2017,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,BA,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,BA,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,BA,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,BA,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CH,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CH,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CH,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CH,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CH,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CH,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CH,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CH,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CH,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CY,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CY,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CY,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CY,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CY,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CY,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CY,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CY,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CY,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,CZ,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,ES,2014,6,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,ES,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,ES,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,ES,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,ES,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,ES,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,ES,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,ES,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,FI,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,FI,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,FI,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,FI,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,FI,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,FR,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,HU,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,HU,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,HU,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,HU,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,HU,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,HU,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,HU,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,HU,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,HU,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,LI,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,LI,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,LI,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,LI,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,LI,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,LI,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,LI,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,LI,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,LI,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,BIODIE,LT,2013,0,
